ttl,ip,rtt
17,101.4.114.181,403.4898281097412
17,101.4.114.181,411.0078811645508
17,101.4.114.181,430.85289001464844
17,101.4.114.181,391.22748374938965
17,101.4.114.181,454.758882522583
17,101.4.114.181,411.13734245300293
17,101.4.114.181,399.1420269012451
17,101.4.114.181,415.43126106262207
17,101.4.114.181,414.69836235046387
17,101.4.114.181,395.0526714324951
17,101.4.114.181,407.2258472442627
17,101.4.114.181,411.06295585632324
17,101.4.114.181,426.5615940093994
17,101.4.114.181,415.10605812072754
17,101.4.114.181,411.3738536834717
17,101.4.114.181,423.2628345489502
17,101.4.114.181,418.9615249633789
17,101.4.114.181,426.79357528686523
17,101.4.114.181,418.96629333496094
17,101.4.114.181,402.65393257141113
18,101.4.118.121,402.9216766357422
18,101.4.118.121,399.33228492736816
18,101.4.118.121,395.2906131744385
18,101.4.118.121,419.4517135620117
18,101.4.118.121,402.8465747833252
18,101.4.118.121,423.4168529510498
18,101.4.118.121,419.1622734069824
19,101.4.115.113,390.81406593322754
19,101.4.115.113,407.0875644683838
20,101.4.118.213,382.9479217529297
20,101.4.118.213,391.09110832214355
20,101.4.118.213,395.035982131958
20,101.4.118.213,390.871524810791
20,101.4.118.213,387.2966766357422
20,101.4.118.213,391.3099765777588
20,101.4.118.213,415.1294231414795
20,101.4.118.213,395.6141471862793
20,101.4.118.213,379.0273666381836
20,101.4.118.213,407.18913078308105
20,101.4.118.213,414.8280620574951
20,101.4.118.213,415.1604175567627
20,101.4.118.213,410.77256202697754
20,101.4.118.213,386.84821128845215
20,101.4.118.213,407.4375629425049
20,101.4.118.213,403.0935764312744
20,101.4.118.213,414.8116111755371
20,101.4.118.213,402.71449089050293
20,101.4.118.213,399.137020111084
20,101.4.118.213,391.0679817199707
20,101.4.118.213,403.06854248046875
20,101.4.118.213,411.14354133605957
20,101.4.118.213,423.0222702026367
20,101.4.118.213,422.87254333496094
20,101.4.118.213,398.91672134399414
20,101.4.118.213,394.96350288391113
20,101.4.118.213,398.9601135253906
20,101.4.118.213,403.2940864562988
20,101.4.118.213,394.9100971221924
20,101.4.118.213,402.76074409484863
21,101.4.0.1,386.6727352142334
21,101.4.0.1,427.0741939544678
21,101.4.0.1,411.64612770080566
21,101.4.0.1,411.3490581512451
21,101.4.0.1,415.23194313049316
21,101.4.0.1,391.11948013305664
21,101.4.0.1,391.19982719421387
21,101.4.0.1,391.18480682373047
21,101.4.0.1,387.1941566467285
21,101.4.0.1,391.0965919494629
21,101.4.0.1,407.20486640930176
21,101.4.0.1,403.0778408050537
21,101.4.0.1,387.2969150543213
21,101.4.0.1,387.10689544677734
21,101.4.0.1,395.1864242553711
21,101.4.0.1,390.78259468078613
21,101.4.0.1,387.1045112609863
21,101.4.0.1,395.14756202697754
21,101.4.0.1,394.9882984161377
21,101.4.0.1,399.1103172302246
21,101.4.0.1,418.6830520629883
21,101.4.0.1,383.0697536468506
21,101.4.0.1,411.1645221710205
21,101.4.0.1,390.7911777496338
21,101.4.0.1,422.7442741394043
21,101.4.0.1,399.4300365447998
21,101.4.0.1,411.01956367492676
21,101.4.0.1,410.9678268432617
21,101.4.0.1,399.5978832244873
21,101.4.0.1,399.14631843566895
22,101.4.0.1,402.7900695800781
22,101.4.0.1,419.39449310302734
22,101.4.0.1,407.1826934814453
22,101.4.0.1,375.0650882720947
22,101.4.0.1,407.2918891906738
22,101.4.0.1,406.7356586456299
22,101.4.0.1,419.2349910736084
22,101.4.0.1,391.45708084106445
22,101.4.0.1,395.0977325439453
22,101.4.0.1,415.19880294799805
22,101.4.0.1,391.15118980407715
22,101.4.0.1,463.00387382507324
22,101.4.0.1,391.39413833618164
22,101.4.0.1,382.95674324035645
22,101.4.0.1,411.379337310791
22,101.4.0.1,383.0258846282959
22,101.4.0.1,395.4763412475586
22,101.4.0.1,411.18383407592773
22,101.4.0.1,386.77144050598145
22,101.4.0.1,383.4378719329834
22,101.4.0.1,406.9027900695801
22,101.4.0.1,407.06419944763184
22,101.4.0.1,391.19744300842285
22,101.4.0.1,423.0356216430664
22,101.4.0.1,399.1384506225586
22,101.4.0.1,410.9923839569092
22,101.4.0.1,403.564453125
22,101.4.0.1,403.2766819000244
22,101.4.0.1,398.90289306640625
22,101.4.0.1,402.70328521728516
23,101.4.0.1,415.20166397094727
23,101.4.0.1,390.9926414489746
23,101.4.0.1,394.95372772216797
23,101.4.0.1,398.96202087402344
23,101.4.0.1,407.06396102905273
23,101.4.0.1,403.4087657928467
23,101.4.0.1,403.395414352417
23,101.4.0.1,402.99224853515625
23,101.4.0.1,395.1566219329834
23,101.4.0.1,394.57106590270996
23,101.4.0.1,407.1478843688965
23,101.4.0.1,402.75096893310547
23,101.4.0.1,415.3025150299072
23,101.4.0.1,414.9894714355469
23,101.4.0.1,411.47732734680176
23,101.4.0.1,410.87841987609863
23,101.4.0.1,391.48783683776855
23,101.4.0.1,387.3605728149414
23,101.4.0.1,407.4873924255371
23,101.4.0.1,391.0248279571533
23,101.4.0.1,419.5058345794678
23,101.4.0.1,406.9221019744873
23,101.4.0.1,406.8286418914795
23,101.4.0.1,383.03232192993164
23,101.4.0.1,399.10244941711426
23,101.4.0.1,391.0069465637207
23,101.4.0.1,418.9624786376953
23,101.4.0.1,395.1284885406494
23,101.4.0.1,431.1175346374512
23,101.4.0.1,386.58928871154785
24,101.4.0.1,403.11670303344727
24,101.4.0.1,395.1537609100342
24,101.4.0.1,390.9749984741211
24,101.4.0.1,407.2856903076172
24,101.4.0.1,387.2032165527344
24,101.4.0.1,395.1988220214844
24,101.4.0.1,411.2074375152588
24,101.4.0.1,399.2161750793457
24,101.4.0.1,402.86970138549805
24,101.4.0.1,399.0194797515869
24,101.4.0.1,398.98157119750977
24,101.4.0.1,399.3945121765137
24,101.4.0.1,391.10803604125977
24,101.4.0.1,379.09817695617676
24,101.4.0.1,387.18104362487793
24,101.4.0.1,383.0606937408447
24,101.4.0.1,415.06075859069824
24,101.4.0.1,390.85888862609863
24,101.4.0.1,383.1779956817627
24,101.4.0.1,398.928165435791
24,101.4.0.1,399.0299701690674
24,101.4.0.1,398.8909721374512
24,101.4.0.1,395.1606750488281
24,101.4.0.1,403.10096740722656
24,101.4.0.1,403.18751335144043
24,101.4.0.1,398.96631240844727
24,101.4.0.1,394.75512504577637
24,101.4.0.1,394.7627544403076
24,101.4.0.1,383.41450691223145
24,101.4.0.1,391.0050392150879
25,101.4.0.1,391.12091064453125
25,101.4.0.1,410.8140468597412
25,101.4.0.1,386.95478439331055
25,101.4.0.1,387.09473609924316
25,101.4.0.1,383.17251205444336
25,101.4.0.1,390.9003734588623
25,101.4.0.1,415.40980339050293
25,101.4.0.1,382.9197883605957
25,101.4.0.1,395.4944610595703
25,101.4.0.1,407.01746940612793
25,101.4.0.1,398.9870548248291
25,101.4.0.1,386.9290351867676
25,101.4.0.1,402.4200439453125
25,101.4.0.1,382.997989654541
25,101.4.0.1,398.9439010620117
25,101.4.0.1,463.49191665649414
25,101.4.0.1,395.05743980407715
25,101.4.0.1,403.1178951263428
25,101.4.0.1,391.13759994506836
25,101.4.0.1,399.16300773620605
25,101.4.0.1,407.49096870422363
25,101.4.0.1,410.36009788513184
25,101.4.0.1,390.7957077026367
25,101.4.0.1,395.16711235046387
25,101.4.0.1,398.87356758117676
25,101.4.0.1,387.13550567626953
25,101.4.0.1,410.8865261077881
25,101.4.0.1,411.11135482788086
25,101.4.0.1,379.37355041503906
25,101.4.0.1,418.9136028289795
26,101.4.0.1,410.83264350891113
26,101.4.0.1,403.40280532836914
26,101.4.0.1,415.4989719390869
26,101.4.0.1,394.7782516479492
26,101.4.0.1,399.4019031524658
26,101.4.0.1,431.0035705566406
26,101.4.0.1,411.14044189453125
26,101.4.0.1,406.9993495941162
26,101.4.0.1,414.94297981262207
26,101.4.0.1,398.8163471221924
26,101.4.0.1,415.4081344604492
26,101.4.0.1,426.9876480102539
26,101.4.0.1,407.0725440979004
26,101.4.0.1,406.7959785461426
26,101.4.0.1,394.7908878326416
26,101.4.0.1,406.9406986236572
26,101.4.0.1,402.89878845214844
26,101.4.0.1,395.08509635925293
26,101.4.0.1,402.94337272644043
26,101.4.0.1,402.99248695373535
26,101.4.0.1,398.7693786621094
26,101.4.0.1,394.91939544677734
26,101.4.0.1,394.77062225341797
26,101.4.0.1,387.1345520019531
26,101.4.0.1,402.99344062805176
26,101.4.0.1,410.95995903015137
26,101.4.0.1,395.158052444458
26,101.4.0.1,386.885404586792
26,101.4.0.1,390.8724784851074
26,101.4.0.1,419.1136360168457
27,101.4.0.1,391.3569450378418
27,101.4.0.1,398.9078998565674
27,101.4.0.1,415.0698184967041
27,101.4.0.1,403.02300453186035
27,101.4.0.1,406.85248374938965
27,101.4.0.1,391.23058319091797
27,101.4.0.1,399.2788791656494
27,101.4.0.1,415.38119316101074
27,101.4.0.1,382.7340602874756
27,101.4.0.1,391.1738395690918
27,101.4.0.1,387.03298568725586
27,101.4.0.1,399.20806884765625
27,101.4.0.1,386.9781494140625
27,101.4.0.1,407.1190357208252
27,101.4.0.1,398.6821174621582
27,101.4.0.1,395.4014778137207
27,101.4.0.1,394.96827125549316
27,101.4.0.1,395.160436630249
27,101.4.0.1,390.8734321594238
27,101.4.0.1,399.09839630126953
27,101.4.0.1,395.21169662475586
27,101.4.0.1,411.15331649780273
27,101.4.0.1,427.29949951171875
27,101.4.0.1,399.1093635559082
27,101.4.0.1,378.86667251586914
27,101.4.0.1,386.8591785430908
27,101.4.0.1,406.9657325744629
27,101.4.0.1,394.9558734893799
27,101.4.0.1,406.7070484161377
27,101.4.0.1,415.00139236450195
28,101.4.0.1,419.2812442779541
28,101.4.0.1,399.3208408355713
28,101.4.0.1,402.9557704925537
28,101.4.0.1,395.1408863067627
28,101.4.0.1,399.20639991760254
28,101.4.0.1,399.4274139404297
28,101.4.0.1,407.22060203552246
28,101.4.0.1,402.94337272644043
28,101.4.0.1,403.20611000061035
28,101.4.0.1,399.432897567749
28,101.4.0.1,398.9138603210449
28,101.4.0.1,387.0522975921631
28,101.4.0.1,402.85730361938477
28,101.4.0.1,395.1230049133301
28,101.4.0.1,406.72850608825684
28,101.4.0.1,411.20243072509766
28,101.4.0.1,406.59356117248535
28,101.4.0.1,423.0494499206543
28,101.4.0.1,402.9529094696045
28,101.4.0.1,391.27159118652344
28,101.4.0.1,395.45226097106934
28,101.4.0.1,383.4826946258545
28,101.4.0.1,407.1359634399414
28,101.4.0.1,395.04051208496094
28,101.4.0.1,383.3117485046387
28,101.4.0.1,403.40113639831543
28,101.4.0.1,374.9351501464844
28,101.4.0.1,395.477294921875
28,101.4.0.1,407.03892707824707
28,101.4.0.1,427.41966247558594
29,101.4.0.1,406.827449798584
29,101.4.0.1,387.35389709472656
29,101.4.0.1,407.23323822021484
29,101.4.0.1,415.21430015563965
29,101.4.0.1,399.1878032684326
29,101.4.0.1,395.3213691711426
29,101.4.0.1,391.3414478302002
29,101.4.0.1,403.0482769012451
29,101.4.0.1,399.13129806518555
29,101.4.0.1,403.3312797546387
29,101.4.0.1,399.48439598083496
29,101.4.0.1,403.12743186950684
29,101.4.0.1,423.31528663635254
29,101.4.0.1,395.25675773620605
29,101.4.0.1,431.05244636535645
29,101.4.0.1,399.1117477416992
29,101.4.0.1,410.81714630126953
29,101.4.0.1,378.8645267486572
29,101.4.0.1,419.13866996765137
29,101.4.0.1,386.8579864501953
29,101.4.0.1,398.9739418029785
29,101.4.0.1,403.0766487121582
29,101.4.0.1,387.2535228729248
29,101.4.0.1,390.95306396484375
29,101.4.0.1,382.92837142944336
29,101.4.0.1,394.98400688171387
29,101.4.0.1,394.946813583374
29,101.4.0.1,399.13296699523926
29,101.4.0.1,390.95330238342285
29,101.4.0.1,391.1316394805908
30,101.4.0.1,402.9107093811035
30,101.4.0.1,383.07642936706543
30,101.4.0.1,391.0672664642334
30,101.4.0.1,407.41729736328125
30,101.4.0.1,387.35365867614746
30,101.4.0.1,395.1427936553955
30,101.4.0.1,387.1934413909912
30,101.4.0.1,422.7931499481201
30,101.4.0.1,414.87812995910645
30,101.4.0.1,399.66630935668945
30,101.4.0.1,395.42293548583984
30,101.4.0.1,402.91595458984375
30,101.4.0.1,395.13659477233887
30,101.4.0.1,411.15570068359375
30,101.4.0.1,407.28020668029785
30,101.4.0.1,398.96082878112793
30,101.4.0.1,402.8809070587158
30,101.4.0.1,403.35774421691895
30,101.4.0.1,398.70405197143555
30,101.4.0.1,398.78296852111816
30,101.4.0.1,423.1224060058594
30,101.4.0.1,386.7614269256592
30,101.4.0.1,403.15937995910645
30,101.4.0.1,410.98713874816895
30,101.4.0.1,391.0057544708252
30,101.4.0.1,414.5829677581787
30,101.4.0.1,411.4065170288086
30,101.4.0.1,382.8270435333252
30,101.4.0.1,418.9028739929199
30,101.4.0.1,402.940034866333
