ttl,ip,rtt
1,192.168.0.1,77.85995801289876
6,181.96.103.168,5.163590113321945
7,195.22.220.56,61.98509534200032
8,195.22.219.67,29.13816769917807
9,149.3.181.65,61.949253082275376
10,129.250.4.202,38.443724314371764
