ttl,ip,rtt
1,192.168.0.1,68.75826330745922
2,10.31.0.1,2.3127495073804596
3,10.242.2.133,70.88655443752513
4,192.168.64.66,5.281474076065365
5,200.32.127.101,67.76312005286123
6,4.69.207.33,343.64029753441906
7,213.248.84.80,131.85596653059417
8,62.115.119.230,97.48922002081778
9,62.115.121.157,130.1364624153689
10,62.115.189.197,156.9231937959392
11,130.156.33.65,73.35622801039625
12,130.156.252.58,154.54020009781908
13,204.153.48.2,79.09033788893629
14,128.112.12.9,151.4536729092001
