ttl,ip,rtt
8,94.142.107.31,222.86176681518555
8,94.142.107.31,227.7238368988037
8,94.142.107.31,242.77663230895996
8,94.142.107.31,226.40585899353027
8,94.142.107.31,231.5804958343506
8,94.142.107.31,222.75257110595703
8,94.142.107.31,222.6862907409668
8,94.142.107.31,246.77658081054688
8,94.142.107.31,239.44902420043945
9,63.223.17.242,430.48882484436035
9,63.223.17.242,427.6080131530762
9,63.223.17.242,438.57455253601074
9,63.223.17.242,435.18948554992676
9,63.223.17.242,426.9063472747803
9,63.223.17.242,419.2333221435547
9,63.223.17.242,406.8624973297119
9,63.223.17.242,435.0459575653076
9,63.223.17.242,451.1706829071045
9,63.223.17.242,431.1254024505615
9,63.223.17.242,451.35021209716797
9,63.223.17.242,447.1158981323242
9,63.223.17.242,415.26031494140625
9,63.223.17.242,446.96712493896484
9,63.223.17.242,447.1933841705322
9,63.223.17.242,443.0041313171387
9,63.223.17.242,435.4093074798584
9,63.223.17.242,410.74609756469727
9,63.223.17.242,423.6881732940674
9,63.223.17.242,427.3099899291992
9,63.223.17.242,435.40453910827637
9,63.223.17.242,459.2921733856201
9,63.223.17.242,439.00012969970703
9,63.223.17.242,447.04413414001465
9,63.223.17.242,423.0062961578369
9,63.223.17.242,435.0249767303467
9,63.223.17.242,414.762020111084
9,63.223.17.242,422.84297943115234
9,63.223.17.242,430.93395233154297
9,63.223.17.242,423.3875274658203
10,63.218.115.14,427.10351943969727
10,63.218.115.14,434.99088287353516
10,63.218.115.14,451.6017436981201
10,63.218.115.14,454.8048973083496
10,63.218.115.14,407.2251319885254
10,63.218.115.14,430.8586120605469
10,63.218.115.14,439.5790100097656
10,63.218.115.14,443.1300163269043
10,63.218.115.14,431.43200874328613
10,63.218.115.14,447.1452236175537
10,63.218.115.14,431.15782737731934
10,63.218.115.14,431.40506744384766
10,63.218.115.14,427.08730697631836
10,63.218.115.14,422.94788360595703
10,63.218.115.14,463.0923271179199
10,63.218.115.14,423.3534336090088
10,63.218.115.14,427.11615562438965
10,63.218.115.14,439.07856941223145
10,63.218.115.14,422.9898452758789
10,63.218.115.14,426.65934562683105
10,63.218.115.14,435.8973503112793
10,63.218.115.14,459.20777320861816
10,63.218.115.14,418.9565181732178
10,63.218.115.14,438.7345314025879
10,63.218.115.14,431.3356876373291
10,63.218.115.14,443.0348873138428
10,63.218.115.14,435.01877784729004
10,63.218.115.14,422.9598045349121
10,63.218.115.14,418.67852210998535
10,63.218.115.14,435.7273578643799
11,101.4.114.181,446.8848705291748
11,101.4.114.181,459.11550521850586
11,101.4.114.181,467.1945571899414
11,101.4.114.181,491.4100170135498
11,101.4.114.181,494.9362277984619
11,101.4.114.181,471.2333679199219
11,101.4.114.181,451.02810859680176
11,101.4.114.181,471.0972309112549
11,101.4.114.181,471.0383415222168
11,101.4.114.181,459.10143852233887
11,101.4.114.181,475.1160144805908
11,101.4.114.181,467.0839309692383
11,101.4.114.181,454.8964500427246
11,101.4.114.181,483.14929008483887
11,101.4.114.181,463.2749557495117
11,101.4.114.181,475.13508796691895
11,101.4.114.181,450.8628845214844
11,101.4.114.181,443.02845001220703
11,101.4.114.181,475.51822662353516
11,101.4.114.181,467.0736789703369
11,101.4.114.181,486.94658279418945
11,101.4.114.181,470.95537185668945
11,101.4.114.181,618.6435222625732
11,101.4.114.181,491.732120513916
11,101.4.114.181,450.7145881652832
11,101.4.114.181,475.57997703552246
11,101.4.114.181,499.6485710144043
11,101.4.114.181,450.72078704833984
11,101.4.114.181,462.9840850830078
11,101.4.114.181,451.2326717376709
12,101.4.114.238,475.25572776794434
12,101.4.114.238,455.0905227661133
12,101.4.114.238,447.29042053222656
12,101.4.114.238,459.55801010131836
12,101.4.114.238,475.2216339111328
13,101.4.115.113,471.17066383361816
13,101.4.115.113,459.31077003479004
14,101.4.118.213,455.197811126709
14,101.4.118.213,451.19667053222656
14,101.4.118.213,455.0597667694092
14,101.4.118.213,459.08641815185547
14,101.4.118.213,495.37086486816406
14,101.4.118.213,450.8514404296875
14,101.4.118.213,471.9102382659912
14,101.4.118.213,462.8474712371826
14,101.4.118.213,487.41698265075684
14,101.4.118.213,458.88233184814453
14,101.4.118.213,459.92588996887207
14,101.4.118.213,474.52545166015625
14,101.4.118.213,472.07164764404297
14,101.4.118.213,479.03990745544434
14,101.4.118.213,466.60757064819336
14,101.4.118.213,468.0318832397461
14,101.4.118.213,451.09009742736816
14,101.4.118.213,466.75801277160645
14,101.4.118.213,459.228515625
14,101.4.118.213,475.069522857666
14,101.4.118.213,527.5232791900635
14,101.4.118.213,458.9848518371582
14,101.4.118.213,479.19750213623047
14,101.4.118.213,462.8872871398926
14,101.4.118.213,467.21601486206055
14,101.4.118.213,467.37098693847656
14,101.4.118.213,475.07381439208984
14,101.4.118.213,458.87160301208496
14,101.4.118.213,455.1825523376465
15,101.4.0.1,479.29978370666504
15,101.4.0.1,463.0706310272217
15,101.4.0.1,471.0514545440674
15,101.4.0.1,462.9535675048828
15,101.4.0.1,439.8684501647949
15,101.4.0.1,459.9752426147461
15,101.4.0.1,466.97521209716797
15,101.4.0.1,447.4668502807617
15,101.4.0.1,462.719202041626
15,101.4.0.1,459.9261283874512
15,101.4.0.1,439.68772888183594
15,101.4.0.1,467.9279327392578
15,101.4.0.1,463.64569664001465
15,101.4.0.1,474.80320930480957
15,101.4.0.1,460.0684642791748
15,101.4.0.1,454.99491691589355
15,101.4.0.1,459.05518531799316
15,101.4.0.1,475.59523582458496
15,101.4.0.1,482.9258918762207
15,101.4.0.1,471.03238105773926
15,101.4.0.1,466.8703079223633
15,101.4.0.1,462.96167373657227
15,101.4.0.1,479.2900085449219
15,101.4.0.1,455.08813858032227
15,101.4.0.1,462.63647079467773
15,101.4.0.1,455.48439025878906
15,101.4.0.1,450.79803466796875
15,101.4.0.1,479.16102409362793
15,101.4.0.1,454.83922958374023
15,101.4.0.1,475.05688667297363
16,101.4.0.1,471.00353240966797
16,101.4.0.1,446.77114486694336
16,101.4.0.1,487.2415065765381
16,101.4.0.1,455.066442489624
16,101.4.0.1,454.93197441101074
16,101.4.0.1,471.04477882385254
16,101.4.0.1,490.8747673034668
16,101.4.0.1,459.0623378753662
16,101.4.0.1,451.21026039123535
16,101.4.0.1,450.9007930755615
16,101.4.0.1,459.39135551452637
16,101.4.0.1,454.9860954284668
16,101.4.0.1,466.91012382507324
16,101.4.0.1,467.40245819091797
16,101.4.0.1,491.0848140716553
16,101.4.0.1,455.2137851715088
16,101.4.0.1,475.15249252319336
16,101.4.0.1,462.28766441345215
16,101.4.0.1,466.86625480651855
16,101.4.0.1,467.10991859436035
16,101.4.0.1,479.27284240722656
16,101.4.0.1,462.7394676208496
16,101.4.0.1,451.204776763916
16,101.4.0.1,463.5815620422363
16,101.4.0.1,471.07815742492676
16,101.4.0.1,474.93839263916016
16,101.4.0.1,467.45896339416504
16,101.4.0.1,458.90140533447266
16,101.4.0.1,463.03248405456543
16,101.4.0.1,479.0935516357422
17,101.4.0.1,462.64123916625977
17,101.4.0.1,471.25768661499023
17,101.4.0.1,455.0752639770508
17,101.4.0.1,466.97092056274414
17,101.4.0.1,466.62116050720215
17,101.4.0.1,459.94091033935547
17,101.4.0.1,463.11163902282715
17,101.4.0.1,451.0455131530762
17,101.4.0.1,467.2572612762451
17,101.4.0.1,466.9492244720459
17,101.4.0.1,515.162467956543
17,101.4.0.1,491.23096466064453
17,101.4.0.1,466.9983386993408
17,101.4.0.1,479.16436195373535
17,101.4.0.1,462.9828929901123
17,101.4.0.1,474.98035430908203
17,101.4.0.1,459.70845222473145
17,101.4.0.1,463.14072608947754
17,101.4.0.1,458.8432312011719
17,101.4.0.1,458.89878273010254
17,101.4.0.1,459.2101573944092
17,101.4.0.1,471.00257873535156
17,101.4.0.1,467.0705795288086
17,101.4.0.1,482.9401969909668
17,101.4.0.1,455.0340175628662
17,101.4.0.1,471.24481201171875
17,101.4.0.1,470.8855152130127
17,101.4.0.1,439.03303146362305
17,101.4.0.1,451.6632556915283
17,101.4.0.1,458.91714096069336
18,101.4.0.1,463.015079498291
18,101.4.0.1,471.10748291015625
18,101.4.0.1,475.0173091888428
18,101.4.0.1,471.1918830871582
18,101.4.0.1,459.1104984283447
18,101.4.0.1,470.7949161529541
18,101.4.0.1,463.53697776794434
18,101.4.0.1,447.0226764678955
18,101.4.0.1,475.236177444458
18,101.4.0.1,455.02161979675293
18,101.4.0.1,459.5198631286621
18,101.4.0.1,459.1376781463623
18,101.4.0.1,455.6386470794678
18,101.4.0.1,462.8586769104004
18,101.4.0.1,458.9104652404785
18,101.4.0.1,470.9172248840332
18,101.4.0.1,458.873987197876
18,101.4.0.1,463.0904197692871
18,101.4.0.1,454.73384857177734
18,101.4.0.1,455.28316497802734
18,101.4.0.1,462.9983901977539
18,101.4.0.1,475.2390384674072
18,101.4.0.1,470.7820415496826
18,101.4.0.1,475.9411811828613
18,101.4.0.1,442.995548248291
18,101.4.0.1,471.0841178894043
18,101.4.0.1,463.03582191467285
18,101.4.0.1,506.8185329437256
18,101.4.0.1,471.2822437286377
18,101.4.0.1,467.01979637145996
19,101.4.0.1,459.09595489501953
19,101.4.0.1,455.1408290863037
19,101.4.0.1,471.10867500305176
19,101.4.0.1,471.39763832092285
19,101.4.0.1,447.15404510498047
19,101.4.0.1,463.0396366119385
19,101.4.0.1,447.14856147766113
19,101.4.0.1,459.2587947845459
19,101.4.0.1,471.36449813842773
19,101.4.0.1,446.8352794647217
19,101.4.0.1,463.0553722381592
19,101.4.0.1,455.2571773529053
19,101.4.0.1,467.0298099517822
19,101.4.0.1,455.1382064819336
19,101.4.0.1,458.9834213256836
19,101.4.0.1,487.46776580810547
19,101.4.0.1,458.80579948425293
19,101.4.0.1,483.29997062683105
19,101.4.0.1,447.05653190612793
19,101.4.0.1,459.0260982513428
19,101.4.0.1,471.1437225341797
19,101.4.0.1,447.18074798583984
19,101.4.0.1,478.8780212402344
19,101.4.0.1,475.27337074279785
19,101.4.0.1,478.90448570251465
19,101.4.0.1,474.9424457550049
19,101.4.0.1,471.4365005493164
19,101.4.0.1,474.7192859649658
19,101.4.0.1,451.204776763916
19,101.4.0.1,483.05749893188477
20,101.4.0.1,494.89641189575195
20,101.4.0.1,463.1533622741699
20,101.4.0.1,494.9455261230469
20,101.4.0.1,451.3123035430908
20,101.4.0.1,475.142240524292
20,101.4.0.1,486.73439025878906
20,101.4.0.1,499.50718879699707
20,101.4.0.1,451.14588737487793
20,101.4.0.1,462.9662036895752
20,101.4.0.1,495.1765537261963
20,101.4.0.1,459.14649963378906
20,101.4.0.1,463.3152484893799
20,101.4.0.1,494.58909034729004
20,101.4.0.1,463.8710021972656
20,101.4.0.1,462.8021717071533
20,101.4.0.1,450.96588134765625
20,101.4.0.1,478.8544178009033
20,101.4.0.1,455.031156539917
20,101.4.0.1,467.0910835266113
20,101.4.0.1,455.0807476043701
20,101.4.0.1,467.62633323669434
20,101.4.0.1,451.4203071594238
20,101.4.0.1,471.0109233856201
20,101.4.0.1,454.76675033569336
20,101.4.0.1,459.7201347351074
20,101.4.0.1,474.87449645996094
20,101.4.0.1,458.8584899902344
20,101.4.0.1,455.3518295288086
20,101.4.0.1,454.73456382751465
20,101.4.0.1,471.1592197418213
21,101.4.0.1,462.862491607666
21,101.4.0.1,471.0705280303955
21,101.4.0.1,455.2798271179199
21,101.4.0.1,462.95666694641113
21,101.4.0.1,454.6327590942383
21,101.4.0.1,496.04225158691406
21,101.4.0.1,454.94818687438965
21,101.4.0.1,471.3423252105713
21,101.4.0.1,478.9693355560303
21,101.4.0.1,458.9974880218506
21,101.4.0.1,467.42701530456543
21,101.4.0.1,466.78614616394043
21,101.4.0.1,471.23146057128906
21,101.4.0.1,491.18852615356445
21,101.4.0.1,455.0149440765381
21,101.4.0.1,455.080509185791
21,101.4.0.1,463.15884590148926
21,101.4.0.1,458.9366912841797
21,101.4.0.1,519.6006298065186
21,101.4.0.1,462.9678726196289
21,101.4.0.1,463.21630477905273
21,101.4.0.1,506.8390369415283
21,101.4.0.1,483.443021774292
21,101.4.0.1,471.28987312316895
21,101.4.0.1,462.7552032470703
21,101.4.0.1,499.2179870605469
21,101.4.0.1,491.013765335083
21,101.4.0.1,446.84362411499023
21,101.4.0.1,471.02952003479004
21,101.4.0.1,470.900297164917
22,101.4.0.1,470.83067893981934
22,101.4.0.1,471.19879722595215
22,101.4.0.1,470.8898067474365
22,101.4.0.1,475.30293464660645
22,101.4.0.1,487.17737197875977
22,101.4.0.1,459.03754234313965
22,101.4.0.1,463.27829360961914
22,101.4.0.1,458.94479751586914
22,101.4.0.1,463.2275104522705
22,101.4.0.1,483.0925464630127
22,101.4.0.1,486.9673252105713
22,101.4.0.1,482.99694061279297
22,101.4.0.1,459.26666259765625
22,101.4.0.1,454.9243450164795
22,101.4.0.1,462.6147747039795
22,101.4.0.1,467.96727180480957
22,101.4.0.1,455.03783226013184
22,101.4.0.1,478.39951515197754
22,101.4.0.1,451.86924934387207
22,101.4.0.1,463.09447288513184
22,101.4.0.1,471.1925983428955
22,101.4.0.1,455.066442489624
22,101.4.0.1,482.9752445220947
22,101.4.0.1,463.1948471069336
22,101.4.0.1,471.09246253967285
22,101.4.0.1,454.79440689086914
22,101.4.0.1,483.06751251220703
22,101.4.0.1,471.18067741394043
22,101.4.0.1,458.86778831481934
22,101.4.0.1,443.850040435791
23,101.4.0.1,474.86233711242676
23,101.4.0.1,447.22604751586914
23,101.4.0.1,455.1222324371338
23,101.4.0.1,475.15058517456055
23,101.4.0.1,446.84314727783203
23,101.4.0.1,527.442216873169
23,101.4.0.1,459.0802192687988
23,101.4.0.1,442.9144859313965
23,101.4.0.1,467.1039581298828
23,101.4.0.1,466.9525623321533
23,101.4.0.1,471.33803367614746
23,101.4.0.1,455.10053634643555
23,101.4.0.1,463.1812572479248
23,101.4.0.1,458.7275981903076
23,101.4.0.1,463.31119537353516
23,101.4.0.1,455.1670551300049
23,101.4.0.1,450.88791847229004
23,101.4.0.1,450.9744644165039
23,101.4.0.1,475.59380531311035
23,101.4.0.1,463.0551338195801
23,101.4.0.1,467.3166275024414
23,101.4.0.1,467.17047691345215
23,101.4.0.1,466.7050838470459
23,101.4.0.1,459.2738151550293
23,101.4.0.1,463.06538581848145
23,101.4.0.1,454.9903869628906
23,101.4.0.1,467.210054397583
23,101.4.0.1,483.27064514160156
23,101.4.0.1,446.8343257904053
23,101.4.0.1,471.21214866638184
24,101.4.0.1,459.0640068054199
24,101.4.0.1,471.44317626953125
24,101.4.0.1,470.9007740020752
24,101.4.0.1,451.1609077453613
24,101.4.0.1,455.2619457244873
24,101.4.0.1,459.0108394622803
24,101.4.0.1,495.16749382019043
24,101.4.0.1,463.2103443145752
24,101.4.0.1,495.2523708343506
24,101.4.0.1,478.96265983581543
24,101.4.0.1,458.96387100219727
24,101.4.0.1,463.0851745605469
24,101.4.0.1,470.73912620544434
24,101.4.0.1,475.3379821777344
24,101.4.0.1,451.0035514831543
24,101.4.0.1,466.9358730316162
24,101.4.0.1,479.0496826171875
24,101.4.0.1,475.03209114074707
24,101.4.0.1,539.1559600830078
24,101.4.0.1,491.274356842041
24,101.4.0.1,494.9533939361572
24,101.4.0.1,467.0076370239258
24,101.4.0.1,459.02204513549805
24,101.4.0.1,467.2434329986572
24,101.4.0.1,459.0764045715332
24,101.4.0.1,459.12814140319824
24,101.4.0.1,451.0500431060791
24,101.4.0.1,454.9078941345215
24,101.4.0.1,479.5358180999756
24,101.4.0.1,466.99023246765137
25,101.4.0.1,454.87499237060547
25,101.4.0.1,451.0324001312256
25,101.4.0.1,459.0117931365967
25,101.4.0.1,463.41729164123535
25,101.4.0.1,515.0394439697266
25,101.4.0.1,463.2737636566162
25,101.4.0.1,471.06409072875977
25,101.4.0.1,467.01812744140625
25,101.4.0.1,458.94765853881836
25,101.4.0.1,462.9497528076172
25,101.4.0.1,459.16032791137695
25,101.4.0.1,479.16269302368164
25,101.4.0.1,487.0636463165283
25,101.4.0.1,451.1990547180176
25,101.4.0.1,454.74863052368164
25,101.4.0.1,463.7188911437988
25,101.4.0.1,458.97889137268066
25,101.4.0.1,455.3027153015137
25,101.4.0.1,463.104248046875
25,101.4.0.1,463.1021022796631
25,101.4.0.1,463.1199836730957
25,101.4.0.1,467.06318855285645
25,101.4.0.1,462.9368782043457
25,101.4.0.1,475.15153884887695
25,101.4.0.1,455.04188537597656
25,101.4.0.1,483.02364349365234
25,101.4.0.1,459.49745178222656
25,101.4.0.1,483.25324058532715
25,101.4.0.1,463.05394172668457
25,101.4.0.1,458.8913917541504
26,101.4.0.1,538.9602184295654
26,101.4.0.1,463.41419219970703
26,101.4.0.1,462.88585662841797
26,101.4.0.1,467.2098159790039
26,101.4.0.1,443.17030906677246
26,101.4.0.1,451.31969451904297
26,101.4.0.1,483.0794334411621
26,101.4.0.1,467.2214984893799
26,101.4.0.1,455.1703929901123
26,101.4.0.1,459.0938091278076
26,101.4.0.1,463.17315101623535
26,101.4.0.1,455.05356788635254
26,101.4.0.1,467.0994281768799
26,101.4.0.1,458.94503593444824
26,101.4.0.1,479.0081977844238
26,101.4.0.1,455.0294876098633
26,101.4.0.1,466.98904037475586
26,101.4.0.1,458.90164375305176
26,101.4.0.1,467.03052520751953
26,101.4.0.1,471.59528732299805
26,101.4.0.1,474.84850883483887
26,101.4.0.1,475.2836227416992
26,101.4.0.1,458.890438079834
26,101.4.0.1,467.2057628631592
26,101.4.0.1,466.7551517486572
26,101.4.0.1,463.23108673095703
26,101.4.0.1,475.1911163330078
26,101.4.0.1,458.7893486022949
26,101.4.0.1,447.0171928405762
26,101.4.0.1,470.6437587738037
27,101.4.0.1,490.88430404663086
27,101.4.0.1,450.8934020996094
27,101.4.0.1,467.113733291626
27,101.4.0.1,446.92468643188477
27,101.4.0.1,455.29913902282715
27,101.4.0.1,467.226505279541
27,101.4.0.1,462.7056121826172
27,101.4.0.1,451.34496688842773
27,101.4.0.1,450.81353187561035
27,101.4.0.1,439.0263557434082
27,101.4.0.1,455.3039073944092
27,101.4.0.1,462.88299560546875
27,101.4.0.1,463.1390571594238
27,101.4.0.1,442.78717041015625
27,101.4.0.1,487.00881004333496
27,101.4.0.1,455.125093460083
27,101.4.0.1,475.0027656555176
27,101.4.0.1,470.98684310913086
27,101.4.0.1,451.1561393737793
27,101.4.0.1,463.00363540649414
27,101.4.0.1,467.16761589050293
27,101.4.0.1,482.77997970581055
27,101.4.0.1,463.37342262268066
27,101.4.0.1,470.9153175354004
27,101.4.0.1,458.9416980743408
27,101.4.0.1,530.7338237762451
27,101.4.0.1,471.1413383483887
27,101.4.0.1,471.0860252380371
27,101.4.0.1,467.06652641296387
27,101.4.0.1,471.02856636047363
28,101.4.0.1,463.0546569824219
28,101.4.0.1,455.188512802124
28,101.4.0.1,483.22582244873047
28,101.4.0.1,455.0809860229492
28,101.4.0.1,463.2725715637207
28,101.4.0.1,455.02614974975586
28,101.4.0.1,446.8567371368408
28,101.4.0.1,471.45724296569824
28,101.4.0.1,455.05332946777344
28,101.4.0.1,459.05160903930664
28,101.4.0.1,494.93908882141113
28,101.4.0.1,467.1320915222168
28,101.4.0.1,467.0584201812744
28,101.4.0.1,450.89006423950195
28,101.4.0.1,459.3207836151123
28,101.4.0.1,454.93578910827637
28,101.4.0.1,455.08646965026855
28,101.4.0.1,451.01189613342285
28,101.4.0.1,467.73386001586914
28,101.4.0.1,466.9206142425537
28,101.4.0.1,475.339412689209
28,101.4.0.1,458.8027000427246
28,101.4.0.1,467.20314025878906
28,101.4.0.1,451.04527473449707
28,101.4.0.1,455.0654888153076
28,101.4.0.1,466.9077396392822
28,101.4.0.1,459.2611789703369
28,101.4.0.1,467.0090675354004
28,101.4.0.1,466.92395210266113
28,101.4.0.1,487.0755672454834
29,101.4.0.1,482.7311038970947
29,101.4.0.1,467.2093391418457
29,101.4.0.1,483.0050468444824
29,101.4.0.1,471.2696075439453
