ttl,ip,rtt
1,192.168.0.1,80.9483528137207
6,181.96.103.168,0.0
7,195.22.220.56,68.29261779785156
8,195.22.219.67,22.754033406575516
9,149.3.181.65,68.47413380940756
10,129.250.4.202,37.351290384928376
